OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Badodara B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Boria Bechraji B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Dadarda B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Doltabad B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Gora Anjana B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Harsol S.O,Sub Post Office,383305,02770-288220,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Jorajini Muvadi B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kabodara B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kherol B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Lavari B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Madhavgadh B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Mahiyal B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Modhuka B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Mohanpur B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Mota Chekhla B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Motesari B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Mudhasana B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Nana Chekhla B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Nava B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Padusan B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Punsari B.O,Branch Post Office,383307,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Ranasan B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Ranipura B.O,Branch Post Office,383307,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Sagpur B.O,Branch Post Office,383307,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Salatpur B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Semalia B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Tajpur (Camp) B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Talod M Y S.O,Sub Post Office,383215,02770-220688,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Talod S.O,Sub Post Office,383215,02770-220604,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Ujedia B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Valiampura B.O,Branch Post Office,383215,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Varvada B.O,Branch Post Office,383305,,Talod,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Asai B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Babsar B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Bhandval B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Bhavangadh B.O,Branch Post Office,383430,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Choriwad B.O,Branch Post Office,383440,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Chulla B.O,Branch Post Office,383440,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Dantroli B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Dhamadi (Gadu) B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Dobhada B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Gajipur B.O,Branch Post Office,383434,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Gota B.O,Branch Post Office,383255,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Hatharva B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Hathoj B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Juna Chamu B.O,Branch Post Office,383440,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kesharganj B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kuba Dharol B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Mahor B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Medh B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Nadri B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Raheda B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Rampur (Fudeda) B.O,Branch Post Office,383434,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Therasana B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vadali S.O,Sub Post Office,383235,02778-222313,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vadoth B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vasan B.O,Branch Post Office,383235,,Vadali,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Abhapur B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Androkha B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Atarsumba B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Baleta B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Bhankhara B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Biladia B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Chamthan B.O,Branch Post Office,383246,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Chandvasa B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Chitariya B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Chithoda B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Chitrodi B.O,Branch Post Office,383246,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Dadhvav B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Dantod B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Gadi B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Itavadi B.O,Branch Post Office,383246,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Jaleti B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kalvan B.O,Branch Post Office,383440,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kanadar B.O,Branch Post Office,383246,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kathvavdi B.O,Branch Post Office,383440,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kelava B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Kodiawada S.O,Sub Post Office,383462,02775-272868,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Limda B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Masota B.O,Branch Post Office,383246,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Nalseri B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Navagam (Dhanela) B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Padela B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Pal B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Pratapgadh Kampa B.O,Branch Post Office,383440,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Rajpur B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Saroli B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Sarsav B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Ukhala Dungri B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vandhol B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vankda B.O,Branch Post Office,383462,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vasai B.O,Branch Post Office,383460,,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Vijaynagar S.O,Sub Post Office,383460,02775-255268,Vijaynagar,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Parosada B.O,Branch Post Office,383460,,Vijaynagar.,SABARKANTHA,GUJARAT,SABARKANTHA,AHMEDABAD HQ,GUJARAT
Athwalines S.O,Sub Post Office,395001,0261-2464903,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Bedchit B.O,Branch Post Office,394630,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Bhimpore B.O,Branch Post Office,394120,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Bhutwada B.O,Branch Post Office,394690,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Dabholi B.O,Branch Post Office,395004,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Dhamkhadi B.O,Branch Post Office,394248,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Dumasgam B.O,Branch Post Office,394120,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
G.I.P.C.L. S.O,Sub Post Office,394110,02629-290260,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Gherivan B.O,Branch Post Office,394630,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Gotalawadi B.O,Branch Post Office,395004,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Kakadva B.O,Branch Post Office,394635,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kosam B.O,Branch Post Office,394520,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Kosimda B.O,Branch Post Office,394715,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Motived B.O,Branch Post Office,395004,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Nagod B.O,Branch Post Office,394320,,.,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Sachin G.I.D.C. S.O,Sub Post Office,394520,0261-2398781,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Sherdi B.O,Branch Post Office,394520,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Siganpore B.O,Branch Post Office,395004,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Vadi B.O,Branch Post Office,394440,,.,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Bardipada B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Bhalkhet B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Chinchinagaontha B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kalibel B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Khatal B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Mahwshkatri B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Sarovar B.O,Branch Post Office,394715,,AHWA,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Afva Isroli B.O,Branch Post Office,395620,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Akoti B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Allu B.O,Branch Post Office,395620,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Bamni B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Bardoli H.O,Head Post Office,394601,02622-220931,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Bhamaiya B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Chhitra B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Dhamdod Lumbha B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Goji B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Haripura B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kadod S.O,Sub Post Office,394335,02622-247077,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kantifalia B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kantifalia B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kharvasa B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Khojpardi B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kikwad B.O,Branch Post Office,395620,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Madhi S.O,Sub Post Office,394340,02622-242014,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Manekpor B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Masad B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Mota S.O,Sub Post Office,395345,02622-290094,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Motifalod B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Naugama B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Ninat B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Nizar B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Orgam B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Palsod B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Rayam B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Samthan B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Sarbhon S.O,Sub Post Office,394350,02622-253407,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Sardarbaug (Bardoli) S.O,Sub Post Office,394601,02622-220053,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Sejvad B.O,Branch Post Office,395620,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Singod B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Sugar Factory Bardoli S.O,Sub Post Office,394601,02625-292152,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Surali B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Tarbhon B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Timbarva Sankri B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Umarakh B.O,Branch Post Office,395345,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Uva B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vadhvania B.O,Branch Post Office,394335,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vadoli B.O,Branch Post Office,394350,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vaghecha B.O,Branch Post Office,394355,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vankaner (SR) S.O,Sub Post Office,395620,02622-258630,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vanskui B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Varad S.O,Sub Post Office,394355,02622-256099,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vatsalyadham B.O,Branch Post Office,394340,,BARDOLI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Chapra Bhatha B.O,Branch Post Office,394107,,chorayasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Fulpada B.O,Branch Post Office,395008,,chorayasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Kosad B.O,Branch Post Office,394107,,chorayasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Adityanagar S.O,Sub Post Office,394516,0261-2861200,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Amroli S.O,Sub Post Office,394107,0261-2499858,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Bhatha S.O,Sub Post Office,394510,0261-2840230,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Bhatpore B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Bhedvad B.O,Branch Post Office,394220,,Choryasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Damka B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Dumas S.O,Sub Post Office,394120,0261-2250230,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Godadara B.O,Branch Post Office,395010,,Choryasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Ichhapore B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Kawas B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Kribhconagar S.O,Sub Post Office,394515,0261-2860230,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Kumabharia B.O,Branch Post Office,395010,,Choryasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Limbayat S.O,Sub Post Office,394210,0261-2271481,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Mohni B.O,Branch Post Office,394305,,CHORYASI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Mora B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Mota Varachha S.O,Sub Post Office,394101,0261-2409092,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Ongc Nagar S.O,Sub Post Office,394518,0261-2729802,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Pal Bhatha B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Parvat B.O,Branch Post Office,395010,,Choryasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Samrod B.O,Branch Post Office,394315,,CHORYASI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Saroli B.O,Branch Post Office,395010,,Choryasi,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Suvali B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Timbarva B.O,Branch Post Office,394305,,CHORYASI,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Vasava B.O,Branch Post Office,394510,,CHORYASI,SURAT,GUJARAT,SURAT,VADODARA,GUJARAT
Pipaldahad B.O,Branch Post Office,394716,,DANG,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Centrap Pulp Mill S.O,Sub Post Office,394660,02624-220088,FORT SONGADH,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Fort Songadh S.O,Sub Post Office,394670,02624-222030,FORT SONGADH,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Raniamba S.O,Sub Post Office,394365,02624-290353,FORT SONGADH,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Abrama B.O,Branch Post Office,394150,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Antroli B.O,Branch Post Office,394150,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Asta B.O,Branch Post Office,394320,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Chikhali Dungar B.O,Branch Post Office,394320,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Delad B.O,Branch Post Office,394330,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Dhatva B.O,Branch Post Office,394180,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Dhoranpardi B.O,Branch Post Office,394150,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Digas B.O,Branch Post Office,394330,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Dungra B.O,Branch Post Office,394180,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Ghala S.O,Sub Post Office,394155,02621-259230,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Haldharu B.O,Branch Post Office,394310,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Jokha B.O,Branch Post Office,394326,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kamrej Char Rasta S.O,Sub Post Office,394185,02621-252030,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kamrej S.O,Sub Post Office,394180,02621-252220,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Karjan B.O,Branch Post Office,394155,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kathodara B.O,Branch Post Office,394326,,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
Kathor S.O,Sub Post Office,394150,02621-256230,KAMREJ,SURAT,GUJARAT,BARDOLI,VADODARA,GUJARAT
